J,R,E,M,E_Num,algo,n_subtypes,mallows_temperature,kendalls_w,runtime,kendalls_tau,subtype_acc,mean_stage_healthy,runtime_cross_validation,absolute_error_n_subtypes,relative_error,correct_bool
1500,0.5,Exp 4: S & Ordinal kj (Uniform) & X (Non-Normal),2,4,BebmS,4,0.38033121202177794,0.4624125874125874,7.7880421082178755,0.20075757575757575,0.0813589187666133,0.018666666666666668,,,100,100
1500,0.5,Exp 4: S & Ordinal kj (Uniform) & X (Non-Normal),2,4,BebmS (Blind),4,0.38033121202177794,0.4624125874125874,13.408002384503682,0.3371212121212121,0.05872253018163285,1.0186666666666666,,1.0,100,100
1500,0.5,Exp 4: S & Ordinal kj (Uniform) & X (Non-Normal),2,4,Random Guessing,4,0.38033121202177794,0.4624125874125874,0.0,0.3371212121212121,-0.0007040463570739908,6.112,,1.0,100,100
1500,0.5,Exp 4: S & Ordinal kj (Uniform) & X (Non-Normal),2,4,SuStaIn (GMM),4,0.38033121202177794,0.4624125874125874,18.4170965830485,0.3446969696969697,0.05692112164905492,3.6413333333333333,,,100,100
1500,0.5,Exp 4: S & Ordinal kj (Uniform) & X (Non-Normal),2,4,SuStaIn (KDE),4,0.38033121202177794,0.4624125874125874,18.490165583292644,0.3446969696969697,0.06451072312759312,0.728,,,100,100
1500,0.5,Exp 4: S & Ordinal kj (Uniform) & X (Non-Normal),3,4,BebmS,4,0.21036184406619685,0.34003496503496505,7.116761430104574,0.2272727272727273,0.16784191311980604,0.124,,,100,100
1500,0.5,Exp 4: S & Ordinal kj (Uniform) & X (Non-Normal),3,4,BebmS (Blind),4,0.21036184406619685,0.34003496503496505,12.478051479657491,0.2121212121212121,0.12321703441418545,0.6746666666666666,,1.0,100,100
1500,0.5,Exp 4: S & Ordinal kj (Uniform) & X (Non-Normal),3,4,Random Guessing,4,0.21036184406619685,0.34003496503496505,0.0,0.4053030303030303,0.0024964242023219852,5.86,,1.0,100,100
1500,0.5,Exp 4: S & Ordinal kj (Uniform) & X (Non-Normal),3,4,SuStaIn (GMM),4,0.21036184406619685,0.34003496503496505,18.557513376077015,0.5189393939393939,0.051923676217128074,4.996,,,100,100
1500,0.5,Exp 4: S & Ordinal kj (Uniform) & X (Non-Normal),3,4,SuStaIn (KDE),4,0.21036184406619685,0.34003496503496505,17.216070862611137,0.4393939393939394,0.07280953907645016,0.872,,,100,100
1500,0.5,Exp 4: S & Ordinal kj (Uniform) & X (Non-Normal),4,4,BebmS,4,0.3195583737730346,0.6302447552447552,7.504212458928426,0.23106060606060605,-0.0033467374659239863,0.052,,,100,100
1500,0.5,Exp 4: S & Ordinal kj (Uniform) & X (Non-Normal),4,4,BebmS (Blind),4,0.3195583737730346,0.6302447552447552,13.573331050078075,0.3295454545454546,0.10324187842846663,1.044,,0.0,100,100
1500,0.5,Exp 4: S & Ordinal kj (Uniform) & X (Non-Normal),4,4,Random Guessing,4,0.3195583737730346,0.6302447552447552,0.0,0.3977272727272727,-0.0022567909543779454,5.881333333333333,,0.0,100,100
1500,0.5,Exp 4: S & Ordinal kj (Uniform) & X (Non-Normal),4,4,SuStaIn (GMM),4,0.3195583737730346,0.6302447552447552,18.52705694437027,0.35227272727272724,0.1408150855762669,2.6373333333333333,,,100,100
1500,0.5,Exp 4: S & Ordinal kj (Uniform) & X (Non-Normal),4,4,SuStaIn (KDE),4,0.3195583737730346,0.6302447552447552,18.062098356088004,0.31818181818181823,0.04501540594992079,0.7973333333333333,,,100,100
1500,0.5,Exp 4: S & Ordinal kj (Uniform) & X (Non-Normal),5,4,BebmS,3,0.015664462981974228,0.40015540015540013,5.64921768506368,0.29292929292929293,0.1507141573871543,0.096,,,100,100
1500,0.5,Exp 4: S & Ordinal kj (Uniform) & X (Non-Normal),5,4,BebmS (Blind),3,0.015664462981974228,0.40015540015540013,9.813435033957164,0.24242424242424243,0.1458820176223891,0.09466666666666666,,1.0,100,100
1500,0.5,Exp 4: S & Ordinal kj (Uniform) & X (Non-Normal),5,4,Random Guessing,3,0.015664462981974228,0.40015540015540013,0.0,0.44949494949494945,0.0039318641150645406,5.88,,1.0,100,100
1500,0.5,Exp 4: S & Ordinal kj (Uniform) & X (Non-Normal),5,4,SuStaIn (GMM),3,0.015664462981974228,0.40015540015540013,9.311035792032877,0.5454545454545454,0.089736876211788,3.957333333333333,,,100,100
1500,0.5,Exp 4: S & Ordinal kj (Uniform) & X (Non-Normal),5,4,SuStaIn (KDE),3,0.015664462981974228,0.40015540015540013,9.319235750039418,0.35858585858585856,0.1005515227496734,0.39066666666666666,,,100,100
1500,0.5,Exp 4: S & Ordinal kj (Uniform) & X (Non-Normal),6,4,BebmS,5,0.12683931511711266,0.2693706293706294,9.763654152552286,0.2303030303030303,0.11437995557127081,0.084,,,100,100
1500,0.5,Exp 4: S & Ordinal kj (Uniform) & X (Non-Normal),6,4,BebmS (Blind),5,0.12683931511711266,0.2693706293706294,17.122548190752664,0.32727272727272727,0.06872940829888843,0.18133333333333335,,0.0,100,100
1500,0.5,Exp 4: S & Ordinal kj (Uniform) & X (Non-Normal),6,4,Random Guessing,5,0.12683931511711266,0.2693706293706294,0.0,0.4242424242424242,-0.0008594800740248586,5.930666666666666,,0.0,100,100
1500,0.5,Exp 4: S & Ordinal kj (Uniform) & X (Non-Normal),6,4,SuStaIn (GMM),5,0.12683931511711266,0.2693706293706294,29.24443866809209,0.4363636363636364,0.08988573315836366,4.009333333333333,,,100,100
1500,0.5,Exp 4: S & Ordinal kj (Uniform) & X (Non-Normal),6,4,SuStaIn (KDE),5,0.12683931511711266,0.2693706293706294,25.55241838693619,0.37272727272727274,0.07311281031283379,0.616,,,100,100
1500,0.5,Exp 4: S & Ordinal kj (Uniform) & X (Non-Normal),7,4,BebmS,5,0.4529334152662864,0.41482517482517484,9.570590662956239,0.3090909090909091,0.14087483858841446,0.032,,,100,100
1500,0.5,Exp 4: S & Ordinal kj (Uniform) & X (Non-Normal),7,4,BebmS (Blind),5,0.4529334152662864,0.41482517482517484,17.4173517425855,0.2848484848484848,0.07024420736968151,0.09733333333333333,,1.0,100,100
1500,0.5,Exp 4: S & Ordinal kj (Uniform) & X (Non-Normal),7,4,Random Guessing,5,0.4529334152662864,0.41482517482517484,0.0,0.403030303030303,0.0032169507701903933,5.9093333333333335,,1.0,100,100
1500,0.5,Exp 4: S & Ordinal kj (Uniform) & X (Non-Normal),7,4,SuStaIn (GMM),5,0.4529334152662864,0.41482517482517484,31.392387517293294,0.36363636363636365,0.08079337303836084,2.8773333333333335,,,100,100
1500,0.5,Exp 4: S & Ordinal kj (Uniform) & X (Non-Normal),7,4,SuStaIn (KDE),5,0.4529334152662864,0.41482517482517484,26.630661821365358,0.31212121212121213,0.0813367947095495,0.6106666666666667,,,100,100
1500,0.5,Exp 4: S & Ordinal kj (Uniform) & X (Non-Normal),8,4,BebmS,2,0.2727109588930804,0.6643356643356644,4.137400694688162,0.09090909090909091,0.16359661568734957,0.10266666666666667,,,100,100
1500,0.5,Exp 4: S & Ordinal kj (Uniform) & X (Non-Normal),8,4,BebmS (Blind),2,0.2727109588930804,0.6643356643356644,7.133732199668884,0.06060606060606061,0.1588901923394579,0.152,,1.0,100,100
1500,0.5,Exp 4: S & Ordinal kj (Uniform) & X (Non-Normal),8,4,Random Guessing,2,0.2727109588930804,0.6643356643356644,0.0,0.5,0.0007368537315254148,5.905333333333333,,1.0,100,100
1500,0.5,Exp 4: S & Ordinal kj (Uniform) & X (Non-Normal),8,4,SuStaIn (GMM),2,0.2727109588930804,0.6643356643356644,4.630050667126974,0.3712121212121212,0.14284529092787515,3.212,,,100,100
1500,0.5,Exp 4: S & Ordinal kj (Uniform) & X (Non-Normal),8,4,SuStaIn (KDE),2,0.2727109588930804,0.6643356643356644,4.7108826239903765,0.36363636363636365,0.04089591917011554,0.5546666666666666,,,100,100
1500,0.5,Exp 4: S & Ordinal kj (Uniform) & X (Non-Normal),9,4,BebmS,5,0.3501117005374371,0.5451748251748252,6.083679405848185,0.22727272727272724,0.10020815877783062,0.068,,,100,100
1500,0.5,Exp 4: S & Ordinal kj (Uniform) & X (Non-Normal),9,4,BebmS (Blind),5,0.3501117005374371,0.5451748251748252,12.24692134062449,0.3181818181818182,0.04315244603156993,0.2813333333333333,,0.0,100,100
1500,0.5,Exp 4: S & Ordinal kj (Uniform) & X (Non-Normal),9,4,Random Guessing,5,0.3501117005374371,0.5451748251748252,0.0,0.42727272727272725,0.0015112041568586929,6.008,,0.0,100,100
1500,0.5,Exp 4: S & Ordinal kj (Uniform) & X (Non-Normal),9,4,SuStaIn (GMM),5,0.3501117005374371,0.5451748251748252,26.69560598929723,0.5727272727272726,0.024177126774322162,3.8093333333333335,,,100,100
1500,0.5,Exp 4: S & Ordinal kj (Uniform) & X (Non-Normal),9,4,SuStaIn (KDE),5,0.3501117005374371,0.5451748251748252,23.657757496833803,0.36363636363636365,0.045075525506131364,0.7506666666666667,,,100,100
1500,0.5,Exp 5: S & Continuous kj (Uniform) & X (Normal),0,5,BebmS,1,0.05139929974553302,1.0,1.5941790739695232,0.18181818181818182,,1.068,,,100,100
1500,0.5,Exp 5: S & Continuous kj (Uniform) & X (Normal),0,5,BebmS (Blind),1,0.05139929974553302,1.0,2.5264265457789103,0.22727272727272727,,1.5573333333333332,,4.0,100,100
1500,0.5,Exp 5: S & Continuous kj (Uniform) & X (Normal),0,5,Random Guessing,1,0.05139929974553302,1.0,0.0,0.6212121212121212,,5.810666666666667,,4.0,100,100
1500,0.5,Exp 5: S & Continuous kj (Uniform) & X (Normal),0,5,SuStaIn (GMM),1,0.05139929974553302,1.0,1.2610285560290018,0.15151515151515152,,1.2866666666666666,,,100,100
1500,0.5,Exp 5: S & Continuous kj (Uniform) & X (Normal),0,5,SuStaIn (KDE),1,0.05139929974553302,1.0,1.34067192475001,0.2727272727272727,,0.23333333333333334,,,100,100
1500,0.5,Exp 5: S & Continuous kj (Uniform) & X (Normal),1,5,BebmS,2,0.3397537298454705,0.5594405594405595,2.7460127313931784,0.14393939393939392,-0.009391261061640444,0.08,,,100,100
1500,0.5,Exp 5: S & Continuous kj (Uniform) & X (Normal),1,5,BebmS (Blind),2,0.3397537298454705,0.5594405594405595,4.659797831376394,0.022727272727272728,0.7377708803247782,0.08533333333333333,,4.0,100,100
1500,0.5,Exp 5: S & Continuous kj (Uniform) & X (Normal),1,5,Random Guessing,2,0.3397537298454705,0.5594405594405595,0.0,0.3787878787878788,-0.0008367080700773705,5.973333333333334,,4.0,100,100
1500,0.5,Exp 5: S & Continuous kj (Uniform) & X (Normal),1,5,SuStaIn (GMM),2,0.3397537298454705,0.5594405594405595,4.185750734806061,0.15151515151515152,0.6964219645151017,0.7213333333333334,,,100,100
1500,0.5,Exp 5: S & Continuous kj (Uniform) & X (Normal),1,5,SuStaIn (KDE),2,0.3397537298454705,0.5594405594405595,4.260674615701039,0.3333333333333333,0.0003589540023240085,0.7813333333333333,,,100,100
1500,0.5,Exp 5: S & Continuous kj (Uniform) & X (Normal),2,5,BebmS,2,0.0254848953369209,0.4160839160839161,3.533436115582784,0.15151515151515152,0.2614247346223046,0.044,,,100,100
1500,0.5,Exp 5: S & Continuous kj (Uniform) & X (Normal),2,5,BebmS (Blind),2,0.0254848953369209,0.4160839160839161,8.854583470026652,0.12121212121212122,0.14068760806623895,0.02666666666666667,,2.0,100,100
1500,0.5,Exp 5: S & Continuous kj (Uniform) & X (Normal),2,5,Random Guessing,2,0.0254848953369209,0.4160839160839161,0.0,0.5,0.0003053801725840722,5.92,,2.0,100,100
1500,0.5,Exp 5: S & Continuous kj (Uniform) & X (Normal),2,5,SuStaIn (GMM),2,0.0254848953369209,0.4160839160839161,5.798162225882212,0.36363636363636365,-0.022401826181788397,1.9426666666666668,,,100,100
1500,0.5,Exp 5: S & Continuous kj (Uniform) & X (Normal),2,5,SuStaIn (KDE),2,0.0254848953369209,0.4160839160839161,5.796262061595916,0.08333333333333334,0.24506843666845943,0.5626666666666666,,,100,100
1500,0.5,Exp 5: S & Continuous kj (Uniform) & X (Normal),3,5,BebmS,5,0.04258456652784047,0.2413986013986014,8.370163245995839,0.1303030303030303,0.1836395009750266,0.04933333333333333,,,100,100
1500,0.5,Exp 5: S & Continuous kj (Uniform) & X (Normal),3,5,BebmS (Blind),5,0.04258456652784047,0.2413986013986014,15.415195548534394,0.1484848484848485,0.20140588236709542,0.08533333333333333,,4.0,100,100
1500,0.5,Exp 5: S & Continuous kj (Uniform) & X (Normal),3,5,Random Guessing,5,0.04258456652784047,0.2413986013986014,0.0,0.36060606060606065,0.0011005642124734768,6.070666666666667,,4.0,100,100
1500,0.5,Exp 5: S & Continuous kj (Uniform) & X (Normal),3,5,SuStaIn (GMM),5,0.04258456652784047,0.2413986013986014,26.993879127502442,0.22424242424242422,0.1844995318706535,1.5453333333333332,,,100,100
1500,0.5,Exp 5: S & Continuous kj (Uniform) & X (Normal),3,5,SuStaIn (KDE),5,0.04258456652784047,0.2413986013986014,24.701669712861378,0.2545454545454545,0.10037381764392435,0.6893333333333334,,,100,100
1500,0.5,Exp 5: S & Continuous kj (Uniform) & X (Normal),4,5,BebmS,5,0.05486830792132834,0.21062937062937062,15.728042101860046,0.20303030303030303,0.29490734844297056,0.07066666666666667,,,100,100
1500,0.5,Exp 5: S & Continuous kj (Uniform) & X (Normal),4,5,BebmS (Blind),5,0.05486830792132834,0.21062937062937062,26.40708188613256,0.25757575757575757,0.16995706084259876,0.064,,0.0,100,100
1500,0.5,Exp 5: S & Continuous kj (Uniform) & X (Normal),4,5,Random Guessing,5,0.05486830792132834,0.21062937062937062,0.0,0.3787878787878788,-0.0020987238233253895,6.205333333333333,,0.0,100,100
1500,0.5,Exp 5: S & Continuous kj (Uniform) & X (Normal),4,5,SuStaIn (GMM),5,0.05486830792132834,0.21062937062937062,71.47806757688522,0.35757575757575755,0.11819658271561002,1.976,,,100,100
1500,0.5,Exp 5: S & Continuous kj (Uniform) & X (Normal),4,5,SuStaIn (KDE),5,0.05486830792132834,0.21062937062937062,62.20808529456456,0.2636363636363636,0.1518530750000427,0.43333333333333335,,,100,100
1500,0.5,Exp 5: S & Continuous kj (Uniform) & X (Normal),5,5,BebmS,2,0.26554415456970315,0.458041958041958,8.852295768260955,0.07575757575757576,0.6608558510286928,0.058666666666666666,,,100,100
1500,0.5,Exp 5: S & Continuous kj (Uniform) & X (Normal),5,5,BebmS (Blind),2,0.26554415456970315,0.458041958041958,14.440016555786134,0.045454545454545456,0.6608558510286928,0.10666666666666667,,2.0,100,100
1500,0.5,Exp 5: S & Continuous kj (Uniform) & X (Normal),5,5,Random Guessing,2,0.26554415456970315,0.458041958041958,0.0,0.4696969696969697,-0.0012547174449484841,6.210666666666667,,2.0,100,100
1500,0.5,Exp 5: S & Continuous kj (Uniform) & X (Normal),5,5,SuStaIn (GMM),2,0.26554415456970315,0.458041958041958,9.100955895582835,0.33333333333333337,0.4432872025931401,2.584,,,100,100
1500,0.5,Exp 5: S & Continuous kj (Uniform) & X (Normal),6,5,BebmS,4,0.4067731157094854,0.6363636363636364,7.6529326359430945,0.20454545454545456,0.06454904134249335,0.037333333333333336,,,100,100
1500,0.5,Exp 5: S & Continuous kj (Uniform) & X (Normal),6,5,BebmS (Blind),4,0.4067731157094854,0.6363636363636364,14.035518173376719,0.23484848484848486,0.023481791449678803,0.692,,0.0,100,100
1500,0.5,Exp 5: S & Continuous kj (Uniform) & X (Normal),6,5,Random Guessing,4,0.4067731157094854,0.6363636363636364,0.0,0.3409090909090909,-0.0017357052705745232,5.824,,0.0,100,100
1500,0.5,Exp 5: S & Continuous kj (Uniform) & X (Normal),6,5,SuStaIn (GMM),4,0.4067731157094854,0.6363636363636364,19.389327375094094,0.39015151515151514,0.048699454655643286,2.1266666666666665,,,100,100
1500,0.5,Exp 5: S & Continuous kj (Uniform) & X (Normal),6,5,SuStaIn (KDE),4,0.4067731157094854,0.6363636363636364,17.668807339668273,0.24621212121212122,0.006719579707601662,1.1533333333333333,,,100,100
1500,0.5,Exp 5: S & Continuous kj (Uniform) & X (Normal),7,5,BebmS,3,0.021594460137070375,0.3442113442113442,4.935758972167969,0.3080808080808081,0.16654124975668316,0.024,,,100,100
1500,0.5,Exp 5: S & Continuous kj (Uniform) & X (Normal),7,5,BebmS (Blind),3,0.021594460137070375,0.3442113442113442,8.717388204733531,0.297979797979798,0.19271321985931525,0.14666666666666667,,1.0,100,100
1500,0.5,Exp 5: S & Continuous kj (Uniform) & X (Normal),7,5,Random Guessing,3,0.021594460137070375,0.3442113442113442,0.0,0.398989898989899,0.0010739633164401534,6.102666666666667,,1.0,100,100
1500,0.5,Exp 5: S & Continuous kj (Uniform) & X (Normal),7,5,SuStaIn (GMM),3,0.021594460137070375,0.3442113442113442,8.95533157189687,0.2878787878787879,0.09133709213539337,0.6693333333333333,,,100,100
1500,0.5,Exp 5: S & Continuous kj (Uniform) & X (Normal),7,5,SuStaIn (KDE),3,0.021594460137070375,0.3442113442113442,9.05859743754069,0.21212121212121213,0.16547170881633866,0.568,,,100,100
1500,0.5,Exp 5: S & Continuous kj (Uniform) & X (Normal),8,5,BebmS,2,0.1874861009114647,0.7692307692307693,5.364431881904602,0.2272727272727273,0.35594389791839987,0.037333333333333336,,,100,100
1500,0.5,Exp 5: S & Continuous kj (Uniform) & X (Normal),8,5,BebmS (Blind),2,0.1874861009114647,0.7692307692307693,9.492223687966664,0.2727272727272727,0.3559362558443077,0.036,,1.0,100,100
1500,0.5,Exp 5: S & Continuous kj (Uniform) & X (Normal),8,5,Random Guessing,2,0.1874861009114647,0.7692307692307693,0.0,0.4393939393939394,-0.0012734958069724452,6.044,,1.0,100,100
1500,0.5,Exp 5: S & Continuous kj (Uniform) & X (Normal),8,5,SuStaIn (GMM),2,0.1874861009114647,0.7692307692307693,5.8608964006106055,0.2803030303030303,0.17763371519732102,1.5293333333333334,,,100,100
1500,0.5,Exp 5: S & Continuous kj (Uniform) & X (Normal),8,5,SuStaIn (KDE),2,0.1874861009114647,0.7692307692307693,5.865625496705373,0.22727272727272727,-0.0010768671000730128,0.7746666666666666,,,100,100
1500,0.5,Exp 5: S & Continuous kj (Uniform) & X (Normal),9,5,BebmS,3,0.09643328909781165,0.35975135975135974,6.555816511313121,0.13636363636363638,0.3141849973508105,0.05466666666666667,,,100,100
1500,0.5,Exp 5: S & Continuous kj (Uniform) & X (Normal),9,5,BebmS (Blind),3,0.09643328909781165,0.35975135975135974,11.430341410636903,0.12626262626262627,0.5116310948815805,0.036,,3.0,100,100
1500,0.5,Exp 5: S & Continuous kj (Uniform) & X (Normal),9,5,Random Guessing,3,0.09643328909781165,0.35975135975135974,0.0,0.35353535353535354,-0.0013413737948293342,5.824,,3.0,100,100
1500,0.5,Exp 5: S & Continuous kj (Uniform) & X (Normal),9,5,SuStaIn (GMM),3,0.09643328909781165,0.35975135975135974,12.472616577148438,0.3282828282828283,0.25577796610464143,1.088,,,100,100
1500,0.5,Exp 5: S & Continuous kj (Uniform) & X (Normal),9,5,SuStaIn (KDE),3,0.09643328909781165,0.35975135975135974,12.146274483203888,0.2626262626262626,0.12941462813135962,0.8906666666666667,,,100,100
1500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),0,6,BebmS,2,0.3257454087045146,0.6818181818181818,4.623515387376149,0.17424242424242425,0.16512976741645566,0.056,,,100,100
1500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),0,6,BebmS (Blind),2,0.3257454087045146,0.6818181818181818,7.737430282433828,0.26515151515151514,0.11915935626769283,0.612,,4.0,100,100
1500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),0,6,Random Guessing,2,0.3257454087045146,0.6818181818181818,0.0,0.5833333333333334,-0.00014447502365592176,5.965333333333334,,4.0,100,100
1500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),0,6,SuStaIn (GMM),2,0.3257454087045146,0.6818181818181818,5.375064464410146,0.5909090909090908,0.018681335994994518,4.333333333333333,,,100,100
1500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),0,6,SuStaIn (KDE),2,0.3257454087045146,0.6818181818181818,5.355315748850504,0.28030303030303033,0.053016386603131585,0.45866666666666667,,,100,100
1500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),1,6,BebmS,3,0.19196711827298582,0.47785547785547783,3.4412798047065736,0.23737373737373738,0.12606670179680043,0.08933333333333333,,,100,100
1500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),1,6,BebmS (Blind),3,0.19196711827298582,0.47785547785547783,5.8718936204910275,0.3383838383838384,0.07104305389898821,0.15466666666666667,,0.0,100,100
1500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),1,6,Random Guessing,3,0.19196711827298582,0.47785547785547783,0.0,0.47979797979797983,0.0019773402710996967,6.001333333333333,,0.0,100,100
1500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),1,6,SuStaIn (GMM),3,0.19196711827298582,0.47785547785547783,8.230250513553619,0.5252525252525252,0.09191980154312973,3.981333333333333,,,100,100
1500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),1,6,SuStaIn (KDE),3,0.19196711827298582,0.47785547785547783,8.042895495891571,0.2828282828282828,0.0678410989053744,0.684,,,100,100
1500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),2,6,BebmS,1,0.2099642785452788,1.0,1.703271754582723,0.16666666666666666,,0.176,,,100,100
1500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),2,6,BebmS (Blind),1,0.2099642785452788,1.0,2.585357360045115,0.18181818181818182,,1.0253333333333334,,3.0,100,100
1500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),2,6,Random Guessing,1,0.2099642785452788,1.0,0.0,0.5606060606060606,,6.088,,3.0,100,100
1500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),2,6,SuStaIn (GMM),1,0.2099642785452788,1.0,1.2855296810468038,0.4393939393939394,,3.002666666666667,,,100,100
1500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),2,6,SuStaIn (KDE),1,0.2099642785452788,1.0,1.3698346575101217,0.2878787878787879,,0.37866666666666665,,,100,100
1500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),3,6,BebmS,4,0.22543128754518557,0.44493006993006995,7.633523611227671,0.2765151515151515,0.13673829269043608,0.19466666666666665,,,100,100
1500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),3,6,BebmS (Blind),4,0.22543128754518557,0.44493006993006995,14.558821181456247,0.23863636363636362,0.11401552097027016,0.8666666666666667,,0.0,100,100
1500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),3,6,Random Guessing,4,0.22543128754518557,0.44493006993006995,0.0,0.3901515151515152,-9.479013554444049e-05,5.9013333333333335,,0.0,100,100
1500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),3,6,SuStaIn (GMM),4,0.22543128754518557,0.44493006993006995,18.01841686964035,0.5681818181818182,0.05143221045685757,4.169333333333333,,,100,100
1500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),3,6,SuStaIn (KDE),4,0.22543128754518557,0.44493006993006995,17.596727081139882,0.40530303030303033,0.06878001690903975,0.7,,,100,100
1500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),4,6,BebmS,5,0.366649418766555,0.4646153846153846,4.67329728603363,0.32727272727272727,0.14047690132971333,1.0666666666666667,,,100,100
1500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),4,6,BebmS (Blind),5,0.366649418766555,0.4646153846153846,8.230579133828481,0.3090909090909091,0.11342274475477622,0.11866666666666667,,0.0,100,100
1500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),4,6,Random Guessing,5,0.366649418766555,0.4646153846153846,0.0,0.5060606060606061,-0.0017431545948564174,6.053333333333334,,0.0,100,100
1500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),4,6,SuStaIn (GMM),5,0.366649418766555,0.4646153846153846,19.305489997069042,0.4818181818181818,0.10243819471225508,2.990666666666667,,,100,100
1500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),4,6,SuStaIn (KDE),5,0.366649418766555,0.4646153846153846,18.25138647953669,0.2515151515151515,0.019107954494439052,0.6693333333333333,,,100,100
1500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),5,6,BebmS,5,0.18254428710456627,0.4427972027972028,8.470450468858083,0.26969696969696966,0.02821451539597694,0.10266666666666667,,,100,100
1500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),5,6,BebmS (Blind),5,0.18254428710456627,0.4427972027972028,15.773430442810058,0.24545454545454545,0.08924229977921,0.10266666666666667,,3.0,100,100
1500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),5,6,Random Guessing,5,0.18254428710456627,0.4427972027972028,0.0,0.4242424242424242,-0.0010973008244858427,5.944,,3.0,100,100
1500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),5,6,SuStaIn (GMM),5,0.18254428710456627,0.4427972027972028,34.057162809371945,0.4666666666666667,0.02402810912424697,4.4013333333333335,,,100,100
1500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),5,6,SuStaIn (KDE),5,0.18254428710456627,0.4427972027972028,33.570257075627644,0.3878787878787878,0.03713446126801141,1.2493333333333334,,,100,100
1500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),6,6,BebmS,5,0.09307204517657659,0.2967832167832168,4.988233037789663,0.23636363636363633,0.14393241816509575,0.07466666666666667,,,100,100
1500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),6,6,BebmS (Blind),5,0.09307204517657659,0.2967832167832168,8.82439988454183,0.35151515151515156,0.08804623867507261,0.10533333333333333,,2.0,100,100
1500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),6,6,Random Guessing,5,0.09307204517657659,0.2967832167832168,0.0,0.4242424242424242,-2.9805561379868647e-05,6.042666666666666,,2.0,100,100
1500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),6,6,SuStaIn (GMM),5,0.09307204517657659,0.2967832167832168,21.882703439394632,0.4303030303030303,0.09389171716344544,4.172,,,100,100
1500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),6,6,SuStaIn (KDE),5,0.09307204517657659,0.2967832167832168,18.707914749781292,0.2636363636363636,0.0667043707193527,0.796,,,100,100
1500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),7,6,BebmS,1,0.4838445835699225,1.0,1.8750732819239297,0.36363636363636365,,0.24533333333333332,,,100,100
1500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),7,6,BebmS (Blind),1,0.4838445835699225,1.0,2.7356616179148356,0.4090909090909091,,0.728,,0.0,100,100
1500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),7,6,Random Guessing,1,0.4838445835699225,1.0,0.0,0.5454545454545454,,5.725333333333333,,0.0,100,100
1500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),7,6,SuStaIn (GMM),1,0.4838445835699225,1.0,1.2602297862370808,0.3181818181818182,,2.2786666666666666,,,100,100
1500,0.5,Exp 6: S & Continuous kj (Uniform) & X (Non-Normal),7,6,SuStaIn (KDE),1,0.4838445835699225,1.0,1.3448433915774027,0.3333333333333333,,0.448,,,100,100
